YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,OO,6262,N953SW,GTF,DEN,0645,0636,-9,12,0648,117,115,87,624,0815,16,0842,0831,-11,0,0,,,,,,
2015,1,1,4,OO,4811,N443SW,BNA,CVG,0645,0637,-8,16,0653,72,66,45,230,0838,5,0857,0843,-14,0,0,,,,,,
2015,1,1,4,OO,6502,N785SK,SNA,SFO,0645,0657,12,16,0713,95,82,63,372,0816,3,0820,0819,-1,0,0,,,,,,
2015,1,1,4,OO,6523,N754SK,PHX,LAX,0645,0701,16,17,0718,96,82,61,370,0719,4,0721,0723,2,0,0,,,,,,
2015,1,1,4,OO,4974,N792SK,ATL,IAH,0646,0642,-4,16,0658,136,147,121,689,0759,10,0802,0809,7,0,0,,,,,,
2015,1,1,4,OO,7385,N301YV,EKO,SLC,0646,0636,-10,20,0656,64,81,55,200,0851,6,0850,0857,7,0,0,,,,,,
2015,1,1,4,B6,1208,N273JB,IAD,JFK,0647,0641,-6,25,0706,73,80,49,228,0755,6,0800,0801,1,0,0,,,,,,
2015,1,1,4,HA,338,N481HA,HNL,KOA,0647,0639,-8,11,0650,42,44,27,163,0717,6,0729,0723,-6,0,0,,,,,,
2015,1,1,4,OO,6291,N706SK,FAT,SFO,0648,0645,-3,30,0715,67,63,28,158,0743,5,0755,0748,-7,0,0,,,,,,
2015,1,1,4,DL,1212,N582NW,LAX,MSP,0649,0647,-2,14,0701,218,211,193,1535,1214,4,1227,1218,-9,0,0,,,,,,
2015,1,1,4,UA,284,N832UA,PHX,SFO,0650,0751,61,27,0818,134,121,89,651,0847,5,0804,0852,48,0,0,,0,0,0,0,48
2015,1,1,4,US,1866,N626AW,PIT,CLT,0650,0653,3,11,0704,99,87,68,366,0812,8,0829,0820,-9,0,0,,,,,,
2015,1,1,4,US,2071,N553UW,MSP,CLT,0650,0647,-3,23,0710,160,150,111,930,1001,16,1030,1017,-13,0,0,,,,,,
2015,1,1,4,WN,985,N8315C,BWI,MCO,0650,0643,-7,10,0653,160,133,115,787,0848,8,0930,0856,-34,0,0,,,,,,
2015,1,1,4,WN,739,N927WN,MSY,ATL,0650,0647,-3,6,0653,85,72,60,425,0853,6,0915,0859,-16,0,0,,,,,,
2015,1,1,4,WN,2964,N481WN,PHX,DAL,0650,0654,4,16,0710,130,130,111,879,1001,3,1000,1004,4,0,0,,,,,,
2015,1,1,4,UA,1291,N33209,FLL,ORD,0650,0645,-5,14,0659,202,207,175,1182,0854,18,0912,0912,0,0,0,,,,,,
2015,1,1,4,US,408,N521UW,PHL,PHX,0650,0640,-10,19,0659,325,351,327,2075,1026,5,1015,1031,16,0,0,,16,0,0,0,0
2015,1,1,4,AA,338,N3DJAA,LAX,SFO,0650,0644,-6,21,0705,80,79,55,337,0800,3,0810,0803,-7,0,0,,,,,,
2015,1,1,4,AA,1371,N477AA,MEM,DFW,0650,0641,-9,14,0655,105,101,78,432,0813,9,0835,0822,-13,0,0,,,,,,
2015,1,1,4,AA,1318,N5CDAA,BOS,DFW,0650,0645,-5,21,0706,280,287,256,1562,1022,10,1030,1032,2,0,0,,,,,,
2015,1,1,4,AA,1595,N553AA,AUS,DFW,0650,0647,-3,14,0701,65,53,33,190,0734,6,0755,0740,-15,0,0,,,,,,
2015,1,1,4,AA,2226,N426AA,DFW,TPA,0650,0800,70,17,0817,135,135,114,929,1111,4,1005,1115,70,0,0,,0,0,70,0,0
2015,1,1,4,AA,2429,N4XPAA,CLE,DFW,0650,0653,3,9,0702,195,177,159,1021,0841,9,0905,0850,-15,0,0,,,,,,
2015,1,1,4,AA,2424,N3DLAA,LAX,DFW,0650,0641,-9,18,0659,180,188,146,1235,1125,24,1150,1149,-1,0,0,,,,,,
2015,1,1,4,AS,321,N613AS,SJC,SEA,0650,0647,-3,8,0655,124,113,100,697,0835,5,0854,0840,-14,0,0,,,,,,
2015,1,1,4,AS,582,N611AS,PDX,SNA,0650,0649,-1,9,0658,139,130,117,859,0855,4,0909,0859,-10,0,0,,,,,,
2015,1,1,4,AS,629,N626AS,LAS,PDX,0650,0637,-13,14,0651,136,131,114,763,0845,3,0906,0848,-18,0,0,,,,,,
2015,1,1,4,AS,805,N588AS,SEA,SMF,0650,0644,-6,14,0658,110,102,80,605,0818,8,0840,0826,-14,0,0,,,,,,
2015,1,1,4,B6,148,N659JB,LGB,OAK,0650,0648,-2,12,0700,82,75,59,353,0759,4,0812,0803,-9,0,0,,,,,,
2015,1,1,4,DL,476,N196DN,LAX,JFK,0650,0650,0,25,0715,319,308,274,2475,1449,9,1509,1458,-11,0,0,,,,,,
2015,1,1,4,DL,1085,N994AT,AVL,ATL,0650,0658,8,24,0722,65,56,30,164,0752,2,0755,0754,-1,0,0,,,,,,
2015,1,1,4,DL,2512,N937AT,HSV,ATL,0650,0651,1,10,0701,68,59,30,151,0831,19,0858,0850,-8,0,0,,,,,,
2015,1,1,4,EV,6175,N13124,BNA,ORD,0650,0644,-6,29,0713,110,111,73,409,0826,9,0840,0835,-5,0,0,,,,,,
2015,1,1,4,MQ,3082,N918MQ,SAF,DFW,0650,,,,,95,,,551,,,0925,,,0,1,B,,,,,
2015,1,1,4,MQ,2973,N628MQ,GRR,DFW,0650,,,,,195,,,931,,,0905,,,0,1,B,,,,,
2015,1,1,4,MQ,3294,N509MQ,XNA,ORD,0650,0700,10,12,0712,110,90,70,522,0822,8,0840,0830,-10,0,0,,,,,,
2015,1,1,4,MQ,3268,N694MQ,SUX,ORD,0650,0646,-4,32,0718,100,99,61,436,0819,6,0830,0825,-5,0,0,,,,,,
2015,1,1,4,MQ,3419,N939MQ,LFT,DFW,0650,,,,,85,,,351,,,0815,,,0,1,B,,,,,
2015,1,1,4,NK,729,N629NK,ORD,TPA,0650,0724,34,9,0733,163,143,127,1012,1040,7,1033,1047,14,0,0,,,,,,
2015,1,1,4,OO,5536,N779SK,PSP,IAH,0650,0801,71,10,0811,178,162,147,1269,1238,5,1148,1243,55,0,0,,0,0,0,0,55
2015,1,1,4,OO,5428,N679SA,HYS,DEN,0650,0650,0,23,0713,74,85,53,298,0706,9,0704,0715,11,0,0,,,,,,
2015,1,1,4,UA,464,N434UA,BOS,EWR,0651,0652,1,13,0705,86,69,45,200,0750,11,0817,0801,-16,0,0,,,,,,
2015,1,1,4,HA,332,N483HA,HNL,ITO,0651,0738,47,17,0755,50,56,33,216,0828,6,0741,0834,53,0,0,,0,0,53,0,0
2015,1,1,4,AA,1101,N5ENAA,JFK,MIA,0652,0649,-3,29,0718,198,194,153,1089,0951,12,1010,1003,-7,0,0,,,,,,
2015,1,1,4,NK,111,N522NK,DTW,LAS,0652,0714,22,11,0725,273,277,262,1749,0847,4,0825,0851,26,0,0,,26,0,0,0,0
2015,1,1,4,UA,1077,N37462,EWR,MIA,0653,0649,-4,11,0700,178,167,152,1085,0932,4,0951,0936,-15,0,0,,,,,,
2015,1,1,4,UA,1510,N37255,SAN,IAH,0653,0655,2,14,0709,188,176,151,1303,1140,11,1201,1151,-10,0,0,,,,,,
2015,1,1,4,UA,204,N810UA,DFW,IAH,0654,0653,-1,15,0708,69,69,43,224,0751,11,0803,0802,-1,0,0,,,,,,
2015,1,1,4,US,773,N701UW,RIC,CLT,0655,0645,-10,17,0702,77,74,54,257,0756,3,0812,0759,-13,0,0,,,,,,
2015,1,1,4,US,1960,N644AW,TPA,CLT,0655,0654,-1,11,0705,100,94,74,507,0819,9,0835,0828,-7,0,0,,,,,,
2015,1,1,4,UA,670,N457UA,TPA,EWR,0655,0654,-1,13,0707,155,155,133,997,0920,9,0930,0929,-1,0,0,,,,,,
2015,1,1,4,WN,707,N706SW,CAK,ATL,0655,0651,-4,12,0703,120,94,77,528,0820,5,0855,0825,-30,0,0,,,,,,
2015,1,1,4,WN,537,N799SW,MCO,ATL,0655,0651,-4,12,0703,95,95,63,404,0806,20,0830,0826,-4,0,0,,,,,,
2015,1,1,4,WN,897,N427WN,ABQ,DAL,0655,0655,0,24,0719,105,108,81,580,0940,3,0940,0943,3,0,0,,,,,,
2015,1,1,4,WN,753,N443WN,PVD,FLL,0655,0656,1,7,0703,200,179,169,1188,0952,3,1015,0955,-20,0,0,,,,,,
2015,1,1,4,WN,969,N268WN,PHL,FLL,0655,0651,-4,9,0700,170,150,137,992,0917,4,0945,0921,-24,0,0,,,,,,
2015,1,1,4,WN,4120,N247WN,PHL,LAS,0655,0653,-2,14,0707,345,339,321,2176,0928,4,0940,0932,-8,0,0,,,,,,
2015,1,1,4,AA,299,N857AA,MIA,DEN,0655,0659,4,15,0714,267,264,242,1709,0916,7,0922,0923,1,0,0,,,,,,
2015,1,1,4,AA,367,N494AA,TUL,DFW,0655,,,,,75,,,237,,,0810,,,0,1,A,,,,,
2015,1,1,4,AA,222,N3JSAA,LAX,BOS,0655,0650,-5,17,0707,320,292,271,2611,1438,4,1515,1442,-33,0,0,,,,,,
2015,1,1,4,AA,1104,N3LAAA,DFW,LGA,0655,0647,-8,15,0702,190,176,157,1389,1039,4,1105,1043,-22,0,0,,,,,,
2015,1,1,4,AA,1373,N549AA,BWI,DFW,0655,0647,-8,17,0704,220,230,202,1217,0926,11,0935,0937,2,0,0,,,,,,
2015,1,1,4,AA,2401,N858AA,DFW,LAX,0655,,,,,205,,,1235,,,0820,,,0,1,B,,,,,
2015,1,1,4,B6,16,N934JB,SFO,JFK,0655,0652,-3,10,0702,322,316,299,2586,1501,7,1517,1508,-9,0,0,,,,,,
2015,1,1,4,DL,1071,N932DN,MKE,MSP,0655,0653,-2,27,0720,90,82,52,297,0812,3,0825,0815,-10,0,0,,,,,,
2015,1,1,4,DL,2090,N698DL,PDX,MSP,0655,0652,-3,12,0704,203,194,174,1426,1158,8,1218,1206,-12,0,0,,,,,,
2015,1,1,4,B6,2324,N206JB,MCO,DCA,0655,0651,-4,14,0705,124,120,103,759,0848,3,0859,0851,-8,0,0,,,,,,
2015,1,1,4,B6,2702,N571JB,JFK,BUF,0655,0645,-10,18,0703,94,82,62,301,0805,2,0829,0807,-22,0,0,,,,,,
2015,1,1,4,DL,1651,N954DN,MSP,LAS,0655,0652,-3,13,0705,218,180,160,1299,0745,7,0833,0752,-41,0,0,,,,,,
2015,1,1,4,DL,1818,N555NW,ATL,MCO,0655,0654,-1,14,0708,87,81,59,404,0807,8,0822,0815,-7,0,0,,,,,,
2015,1,1,4,EV,3924,N14960,MFE,IAH,0655,0647,-8,14,0701,74,69,50,316,0751,5,0809,0756,-13,0,0,,,,,,
2015,1,1,4,F9,907,N926FR,TTN,RDU,0655,0719,24,9,0728,93,72,59,373,0827,4,0828,0831,3,0,0,,,,,,
2015,1,1,4,MQ,3063,N511MQ,ELP,ORD,0655,,,,,175,,,1236,,,1050,,,0,1,A,,,,,
2015,1,1,4,MQ,3110,N688MQ,HSV,ORD,0655,0657,2,12,0709,130,109,87,510,0836,10,0905,0846,-19,0,0,,,,,,
2015,1,1,4,MQ,3188,N507MQ,ABQ,ORD,0655,0712,17,21,0733,155,173,119,1118,1032,33,1030,1105,35,0,0,,18,0,17,0,0
2015,1,1,4,UA,821,N490UA,RDU,SFO,0657,0657,0,17,0714,361,356,328,2400,0942,11,0958,0953,-5,0,0,,,,,,
2015,1,1,4,UA,312,N833UA,EWR,LAX,0659,0656,-3,15,0711,386,384,340,2454,0951,29,1025,1020,-5,0,0,,,,,,
2015,1,1,4,US,823,N128UW,DCA,CLT,0659,0655,-4,12,0707,89,78,63,331,0810,3,0828,0813,-15,0,0,,,,,,
2015,1,1,4,UA,1052,N69838,MCO,EWR,0659,0658,-1,10,0708,152,146,127,937,0915,9,0931,0924,-7,0,0,,,,,,
2015,1,1,4,AA,1553,N3JNAA,DCA,MIA,0659,0653,-6,11,0704,165,151,129,919,0913,11,0944,0924,-20,0,0,,,,,,
2015,1,1,4,B6,15,N944JB,JFK,SFO,0659,0659,0,16,0715,404,380,350,2586,1005,14,1043,1019,-24,0,0,,,,,,
2015,1,1,4,B6,453,N652JB,JFK,PBI,0659,0655,-4,13,0708,183,164,143,1028,0931,8,1002,0939,-23,0,0,,,,,,
2015,1,1,4,DL,1547,N997DL,LGA,ATL,0659,0658,-1,15,0713,164,134,115,762,0908,4,0943,0912,-31,0,0,,,,,,
2015,1,1,4,OO,6618,N506CA,PSP,PHX,0659,0658,-1,7,0705,68,58,41,261,0846,10,0907,0856,-11,0,0,,,,,,
2015,1,1,4,OO,5366,N930EV,DVL,JMS,0700,,,,,38,,,83,,,0738,,,0,1,B,,,,,
2015,1,1,4,UA,356,N432UA,ALB,ORD,0700,0710,10,11,0721,159,150,130,723,0831,9,0839,0840,1,0,0,,,,,,
2015,1,1,4,UA,392,N456UA,PDX,SFO,0700,0658,-2,15,0713,113,98,78,550,0831,5,0853,0836,-17,0,0,,,,,,
2015,1,1,4,UA,417,N429UA,EWR,TPA,0700,0659,-1,9,0708,181,163,149,997,0937,5,1001,0942,-19,0,0,,,,,,
2015,1,1,4,US,852,N715UW,JAX,CLT,0700,0655,-5,14,0709,87,72,53,328,0802,5,0827,0807,-20,0,0,,,,,,
2015,1,1,4,US,1722,N825AW,CLE,CLT,0700,0652,-8,11,0703,103,87,68,430,0811,8,0843,0819,-24,0,0,,,,,,
2015,1,1,4,US,1877,N826AW,CLT,MIA,0700,0654,-6,23,0717,119,118,91,650,0848,4,0859,0852,-7,0,0,,,,,,
2015,1,1,4,US,1961,N566UW,IAH,CLT,0700,0656,-4,12,0708,142,137,105,912,0953,20,1022,1013,-9,0,0,,,,,,
2015,1,1,4,US,1978,N827AW,IND,CLT,0700,0657,-3,13,0710,98,84,63,427,0813,8,0838,0821,-17,0,0,,,,,,
2015,1,1,4,US,2064,N538UW,DFW,CLT,0700,0655,-5,35,0730,148,155,112,936,1022,8,1028,1030,2,0,0,,,,,,
2015,1,1,4,UA,463,N482UA,LGA,ORD,0700,0658,-2,13,0711,159,156,136,733,0827,7,0839,0834,-5,0,0,,,,,,
2015,1,1,4,UA,514,N411UA,BOS,IAH,0700,0656,-4,15,0711,273,261,236,1597,1007,10,1033,1017,-16,0,0,,,,,,
2015,1,1,4,UA,521,N854UA,BOS,ORD,0700,0700,0,32,0732,178,191,154,867,0906,5,0858,0911,13,0,0,,,,,,
2015,1,1,4,UA,736,N522UA,SFO,EWR,0700,0659,-1,21,0720,326,315,286,2565,1506,8,1526,1514,-12,0,0,,,,,,
2015,1,1,4,UA,795,N843UA,SNA,DEN,0700,0701,1,13,0714,142,148,111,846,1005,24,1022,1029,7,0,0,,,,,,
2015,1,1,4,UA,1027,N38424,SFO,IAH,0700,0658,-2,12,0710,232,217,199,1635,1229,6,1252,1235,-17,0,0,,,,,,
2015,1,1,4,VX,399,N852VA,JFK,LAX,0700,0655,-5,18,0713,385,392,360,2475,1013,14,1025,1027,2,0,0,,,,,,
2015,1,1,4,VX,897,N845VA,LAS,SFO,0700,0659,-1,13,0712,85,80,61,414,0813,6,0825,0819,-6,0,0,,,,,,
2015,1,1,4,WN,473,N423WN,BUF,FLL,0700,0700,0,29,0729,195,192,158,1165,1007,5,1015,1012,-3,0,0,,,,,,
2015,1,1,4,WN,309,N657SW,BWI,HOU,0700,0658,-2,9,0707,220,211,198,1246,0925,4,0940,0929,-11,0,0,,,,,,
2015,1,1,4,WN,369,N8312C,BWI,LAS,0700,0655,-5,11,0706,330,321,301,2106,0907,9,0930,0916,-14,0,0,,,,,,
2015,1,1,4,WN,4635,N8305E,CLE,PHX,0700,0700,0,11,0711,280,287,271,1737,0942,5,0940,0947,7,0,0,,,,,,
2015,1,1,4,WN,1019,N792SW,DCA,DAL,0700,0655,-5,14,0709,210,227,208,1184,0937,5,0930,0942,12,0,0,,,,,,
2015,1,1,4,WN,194,N939WN,ISP,FLL,0700,0704,4,15,0719,185,179,159,1092,0958,5,1005,1003,-2,0,0,,,,,,
2015,1,1,4,WN,2511,N7735A,MDW,DAL,0700,0703,3,9,0712,150,143,129,793,0921,5,0930,0926,-4,0,0,,,,,,
2015,1,1,4,WN,767,N497WN,MDW,TPA,0700,0659,-1,16,0715,165,152,132,997,1027,4,1045,1031,-14,0,0,,,,,,
2015,1,1,4,WN,390,N283WN,MSP,MDW,0700,0656,-4,10,0706,95,76,58,349,0804,8,0835,0812,-23,0,0,,,,,,
2015,1,1,4,WN,443,N628SW,PIT,MCO,0700,0658,-2,9,0707,150,130,114,834,0901,7,0930,0908,-22,0,0,,,,,,
2015,1,1,4,WN,921,N962WN,SAT,BNA,0700,0655,-5,10,0705,120,109,94,822,0839,5,0900,0844,-16,0,0,,,,,,
2015,1,1,4,WN,2373,N237WN,HOU,MCO,0700,0700,0,11,0711,130,124,103,849,0954,10,1010,1004,-6,0,0,,,,,,
2015,1,1,4,UA,1195,N57864,MCO,SFO,0700,1228,328,13,1241,360,338,317,2446,1458,8,1000,1506,306,0,0,,0,0,0,306,0
2015,1,1,4,UA,1697,N14107,EWR,DEN,0700,0706,6,19,0725,270,277,250,1605,0935,8,0930,0943,13,0,0,,,,,,
2015,1,1,4,US,424,N161UW,ORD,PHX,0700,0658,-2,10,0708,243,240,212,1440,0940,18,1003,0958,-5,0,0,,,,,,
2015,1,1,4,US,461,N540UW,ATL,CLT,0700,0658,-2,15,0713,72,63,38,226,0751,10,0812,0801,-11,0,0,,,,,,
2015,1,1,4,US,568,N565UW,SLC,PHX,0700,0701,1,29,0730,109,109,68,507,0838,12,0849,0850,1,0,0,,,,,,
2015,1,1,4,US,590,N758US,BOI,PHX,0700,0659,-1,30,0729,128,131,97,735,0906,4,0908,0910,2,0,0,,,,,,
2015,1,1,4,US,621,N185UW,DCA,PHX,0700,0701,1,15,0716,320,324,306,1979,1022,3,1020,1025,5,0,0,,,,,,
2015,1,1,4,AA,9,N792AA,JFK,LAX,0700,0649,-11,22,0711,380,397,368,2475,1019,7,1020,1026,6,0,0,,,,,,
2015,1,1,4,AA,17,N019AA,ATL,MIA,0700,0656,-4,15,0711,112,106,82,594,0833,9,0852,0842,-10,0,0,,,,,,
2015,1,1,4,AA,118,N788AA,LAX,JFK,0700,0650,-10,13,0703,325,286,268,2475,1431,5,1525,1436,-49,0,0,,,,,,
2015,1,1,4,AA,68,N5EGAA,SFO,MIA,0700,0703,3,14,0717,324,317,295,2585,1512,8,1524,1520,-4,0,0,,,,,,
2015,1,1,4,AA,201,N3LJAA,BOS,LAX,0700,0653,-7,16,0709,395,412,390,2611,1039,6,1035,1045,10,0,0,,,,,,
2015,1,1,4,AA,204,N5DXAA,MIA,LAS,0700,0657,-3,20,0717,328,337,308,2174,0925,9,0928,0934,6,0,0,,,,,,
2015,1,1,4,AA,309,N4YDAA,DFW,BNA,0700,0652,-8,31,0723,100,112,74,631,0837,7,0840,0844,4,0,0,,,,,,
2015,1,1,4,AA,315,N3MAAA,LGA,ORD,0700,0658,-2,16,0714,165,165,136,733,0830,13,0845,0843,-2,0,0,,,,,,
2015,1,1,4,AA,1242,N489AA,FAT,DFW,0700,0745,45,12,0757,195,195,170,1313,1247,13,1215,1300,45,0,0,,0,0,45,0,0
2015,1,1,4,AA,1247,N3CHAA,BOS,ORD,0700,0659,-1,26,0725,185,191,149,867,0854,16,0905,0910,5,0,0,,,,,,
2015,1,1,4,AA,1258,N491AA,LAS,DFW,0700,0656,-4,17,0713,165,163,136,1055,1129,10,1145,1139,-6,0,0,,,,,,
2015,1,1,4,AA,1273,N023AA,MIA,IAH,0700,0823,83,18,0841,178,207,155,964,1016,34,0858,1050,112,0,0,,29,0,83,0,0
2015,1,1,4,AA,1354,N504AA,DFW,MCO,0700,0655,-5,17,0712,150,144,123,985,1015,4,1030,1019,-11,0,0,,,,,,
2015,1,1,4,AA,1529,N5DHAA,MCO,LAX,0700,0658,-2,15,0713,335,328,306,2218,0919,7,0935,0926,-9,0,0,,,,,,
2015,1,1,4,AA,1582,N5EYAA,MIA,BOS,0700,0656,-4,10,0706,193,182,167,1258,0953,5,1013,0958,-15,0,0,,,,,,
2015,1,1,4,AA,1699,N425AA,TPA,DFW,0700,0656,-4,3,0659,170,164,150,929,0829,11,0850,0840,-10,0,0,,,,,,
2015,1,1,4,AA,1507,N3KXAA,SEA,DFW,0700,0656,-4,12,0708,230,258,213,1660,1241,33,1250,1314,24,0,0,,24,0,0,0,0
2015,1,1,4,AA,1513,N008AA,DFW,ATL,0700,0655,-5,11,0706,125,105,89,731,0935,5,1005,0940,-25,0,0,,,,,,
2015,1,1,4,AA,1648,N571AA,TUS,DFW,0700,,,,,130,,,813,,,1010,,,0,1,B,,,,,
2015,1,1,4,AA,2291,N859AA,DFW,MIA,0700,,,,,163,,,1121,,,1043,,,0,1,B,,,,,
2015,1,1,4,AA,2451,N3HTAA,LGA,MIA,0700,0656,-4,12,0708,197,181,151,1096,0939,18,1017,0957,-20,0,0,,,,,,
2015,1,1,4,AS,17,N419AS,EWR,SEA,0700,0701,1,13,0714,371,374,356,2402,1010,5,1011,1015,4,0,0,,,,,,
2015,1,1,4,AS,39,N459AS,MSP,SEA,0700,0655,-5,13,0708,225,216,197,1399,0825,6,0845,0831,-14,0,0,,,,,,
2015,1,1,4,AS,112,N527AS,ANC,SEA,0700,0653,-7,16,0709,210,202,179,1448,1108,7,1130,1115,-15,0,0,,,,,,
2015,1,1,4,AS,311,N705AS,PSP,SFO,0700,0651,-9,10,0701,95,85,67,421,0808,8,0835,0816,-19,0,0,,,,,,
2015,1,1,4,AS,313,N703AS,SFO,SEA,0700,0651,-9,18,0709,120,121,97,679,0846,6,0900,0852,-8,0,0,,,,,,
2015,1,1,4,AS,405,N565AS,SJC,PDX,0700,0655,-5,12,0707,105,105,88,569,0835,5,0845,0840,-5,0,0,,,,,,
2015,1,1,4,AS,415,N413AS,PDX,SEA,0700,0658,-2,22,0720,50,61,28,129,0748,11,0750,0759,9,0,0,,,,,,
2015,1,1,4,AS,445,N579AS,LAX,SEA,0700,0655,-5,15,0710,170,160,139,954,0929,6,0950,0935,-15,0,0,,,,,,
2015,1,1,4,AS,466,N309AS,SEA,LAX,0700,0656,-4,30,0726,165,163,124,954,0930,9,0945,0939,-6,0,0,,,,,,
2015,1,1,4,AS,519,N614AS,SNA,SEA,0700,0645,-15,23,0708,180,175,147,978,0935,5,1000,0940,-20,0,0,,,,,,
2015,1,1,4,AS,531,N529AS,BUR,SEA,0700,0904,124,10,0914,150,146,132,937,1126,4,0930,1130,120,0,0,,0,0,0,0,120
2015,1,1,4,AS,615,N320AS,LAS,SEA,0700,0659,-1,15,0714,154,148,126,867,0920,7,0934,0927,-7,0,0,,,,,,
2015,1,1,4,AS,663,N536AS,PHX,PDX,0700,0653,-7,9,0702,168,155,142,1009,0824,4,0848,0828,-20,0,0,,,,,,
2015,1,1,4,AS,722,N403AS,SLC,LAX,0700,0717,17,24,0741,125,113,82,590,0803,7,0805,0810,5,0,0,,,,,,
2015,1,1,4,AS,833,N566AS,PDX,HNL,0700,0657,-3,15,0712,370,356,336,2603,1048,5,1110,1053,-17,0,0,,,,,,
2015,1,1,4,AS,847,N558AS,SAN,OGG,0700,0656,-4,19,0715,357,385,362,2541,1117,4,1057,1121,24,0,0,,24,0,0,0,0
2015,1,1,4,AS,883,N531AS,OAK,LIH,0700,0649,-11,12,0701,344,337,320,2457,1021,5,1044,1026,-18,0,0,,,,,,
2015,1,1,4,B6,288,N806JB,LAX,BOS,0700,0653,-7,16,0709,319,292,272,2611,1441,4,1519,1445,-34,0,0,,,,,,
2015,1,1,4,B6,289,N373JB,BOS,DCA,0700,0650,-10,13,0703,111,84,68,399,0811,3,0851,0814,-37,0,0,,,,,,
2015,1,1,4,B6,619,N638JB,BOS,SAN,0700,0657,-3,15,0712,396,392,373,2588,1025,4,1036,1029,-7,0,0,,,,,,
2015,1,1,4,B6,723,N804JB,DCA,MCO,0700,0652,-8,13,0705,143,130,111,759,0856,6,0923,0902,-21,0,0,,,,,,
2015,1,1,4,B6,1109,N651JB,BOS,JAX,0700,0913,133,27,0940,188,186,156,1010,1216,3,1008,1219,131,0,0,,0,0,131,0,0
2015,1,1,4,B6,1121,N561JB,PDX,LGB,0700,0649,-11,13,0702,136,127,110,846,0852,4,0916,0856,-20,0,0,,,,,,
2015,1,1,4,B6,1031,N339JB,BOS,HOU,0700,0656,-4,14,0710,276,270,255,1609,1025,1,1036,1026,-10,0,0,,,,,,
2015,1,1,4,B6,1039,N296JB,BOS,AUS,0700,0700,0,16,0716,295,289,269,1698,1045,4,1055,1049,-6,0,0,,,,,,
2015,1,1,4,B6,2007,N594JB,PIT,FLL,0700,0654,-6,15,0709,168,151,131,994,0920,5,0948,0925,-23,0,0,,,,,,
2015,1,1,4,DL,364,N547US,SEA,LAX,0700,0712,12,9,0721,153,137,118,954,0919,10,0933,0929,-4,0,0,,,,,,
2015,1,1,4,DL,400,N381DN,PDX,JFK,0700,0657,-3,13,0710,313,288,268,2454,1438,7,1513,1445,-28,0,0,,,,,,
2015,1,1,4,DL,424,N194DN,JFK,LAX,0700,0702,2,24,0726,400,388,356,2475,1022,8,1040,1030,-10,0,0,,,,,,
2015,1,1,4,DL,822,N3743H,SEA,DTW,0700,0652,-8,21,0713,255,240,213,1927,1346,6,1415,1352,-23,0,0,,,,,,
2015,1,1,4,DL,854,N667DN,SFO,DTW,0700,0701,1,14,0715,273,267,247,2079,1422,6,1433,1428,-5,0,0,,,,,,
2015,1,1,4,DL,872,N938DN,DCA,ATL,0700,0703,3,14,0717,126,102,83,547,0840,5,0906,0845,-21,0,0,,,,,,
2015,1,1,4,DL,1183,N987DL,ORF,ATL,0700,0701,1,30,0731,120,123,88,516,0859,5,0900,0904,4,0,0,,,,,,
2015,1,1,4,DL,1280,N906DE,DAB,ATL,0700,0658,-2,11,0709,88,76,61,366,0810,4,0828,0814,-14,0,0,,,,,,
2015,1,1,4,DL,1305,N357NW,PBI,ATL,0700,0659,-1,21,0720,109,107,77,545,0837,9,0849,0846,-3,0,0,,,,,,
2015,1,1,4,DL,1440,N3766,SLC,MSP,0700,0657,-3,20,0717,163,160,134,991,1031,6,1043,1037,-6,0,0,,,,,,
2015,1,1,4,DL,1453,N589NW,SEA,MSP,0700,0656,-4,13,0709,196,183,162,1399,1151,8,1216,1159,-17,0,0,,,,,,
2015,1,1,4,AA,1461,N4YRAA,DAY,DFW,0700,0700,0,13,0713,175,155,135,861,0828,7,0855,0835,-20,0,0,,,,,,
2015,1,1,4,DL,1971,N934DN,MSP,PHX,0700,0659,-1,13,0712,214,197,180,1276,0912,4,0934,0916,-18,0,0,,,,,,
2015,1,1,4,DL,2017,N326US,LGA,PBI,0700,0657,-3,12,0709,189,161,147,1035,0936,2,1009,0938,-31,0,0,,,,,,
2015,1,1,4,DL,2123,N913DE,RSW,LGA,0700,0657,-3,12,0709,169,155,138,1080,0927,5,0949,0932,-17,0,0,,,,,,
2015,1,1,4,DL,2151,N329NW,MIA,LGA,0700,0657,-3,18,0715,179,180,145,1096,0940,17,0959,0957,-2,0,0,,,,,,
2015,1,1,4,DL,2180,N938DL,CLE,ATL,0700,0659,-1,9,0708,125,93,80,554,0828,4,0905,0832,-33,0,0,,,,,,
